"name","author","create_time","introduction","play_count","collect_count","share_count","comment_count","topics","fans","playlists","name_古风","name_BGM","name_经典","name_爵士","name_世界","name_精选","name_节奏","name_女声","name_欧美","name_粤语","name_民谣","name_东方","name_amp","name_中国","name_那些"
"歌声飘过30年百首金曲演唱会","独孤求泡",1437004800,"<b>介绍：</b>《歌声飘过30年百首金曲演唱会》为《中国音乐电视》推出的合集。该节目以现场专题演唱会为主，归纳和梳理改革开放30年来中国原创歌坛的经典歌曲。晚会集聚改革开放30年来活跃在歌坛及音乐界的人士，囊括30年来流行于内地及港台地区的百余首代表性作品。<br>",205446,2406,25,18,"[""华语"",""民族"",""怀旧""]",52,82,"否","否","否","否","否","否","否","否","否","否","否","否","否","否","否"
"格桑花开-天籁知音","龙晓雯",1432598400,"<b>介绍：</b>格桑花开-天籁知音<br>",181631,3659,25,14,"[""清新"",""经典"",""华语""]",2763,1000,"否","否","否","否","否","否","否","否","否","否","否","否","否","否","否"
"个人私藏最好的英文歌","光芒与希望",1408492800,"<b>介绍：</b>歌单好比网易云音乐，只有不断更新维护才趋向完美，而不是做出来以后就不管它了。 ps:建议随机播放。 微信：暂停一段时间更新<br>",22507418,662769,6673,3887,"[""欧美"",""散步"",""放松""]",6112,9,"否","否","否","否","否","否","否","否","否","否","否","否","否","否","否"
"个人心中最好的10首Rap","OversG",1441670400,"<b>介绍：</b>Top 10 / Kendrick Lamar-----A.D.H.D Top 9 / Kanye west-----All Of The Lights Top 8 / Mobb Deep-----Shook Ones Part II Top 7 / Snoop Dogg-----Gin&amp;Juice Top 6 / Eminem-----Lose Yourself Top 5 / Coolio-----Gangsta's Paradise Top 4 / B.I.G.-----I See Cali Top 3 / Ice Cube-----It Was A Good Day Top 2 / Tupac-----Ghetto Gospel Top 1 / Eazy-E-----Boyz-N-The-Hood(Remix)<br>",11267,355,4,12,"[""欧美"",""感动"",""说唱""]",5878,47,"否","否","否","否","否","否","否","否","否","否","否","否","否","否","否"
"各代游戏王处刑曲","WeissSchneee",1424736000,"<b>介绍：</b>我的回合，发动速攻同调士的效果丢偷星虫特殊召唤，再通常召唤一只废品同调士，效果发动特殊召唤墓地中的偷星虫，这时手牌中的二重身战士效果发动， 2星的二重身战士和3星的废品同调士调星，解除限制器，5星！打开调节器！推冲器暖机，OK！上行线路，全部通过！GO！同调召唤！COME ON！科技属 超图书馆员！除外场上一只token异次元精灵特殊召唤，1星的二重身衍生物和1星的异次元精灵调星， 聚集的祈愿将引向全新速度的地平线，成为光芒闪耀的道路吧！同调召唤，希望的力量，同调协调者，方程式同调士！发动效果抽两张牌，将1星的偷星虫和5星的速攻同调士调星， 聚集的力量将成为贯穿大地的长枪，成为光芒闪耀的道路吧！同调召唤，粉碎吧，钻头战士。图书馆理员效果发动抽一张牌，发动墓地偷星虫效果，钻头战士下降1星特殊召唤。5星的图书管理员+5星的钻头战士+2星的方程式调星， 聚集的群星化为一体时，新的羁绊将照亮未来，成为光芒闪耀的道路吧！超越极限加速同调，进化之光，流天类星龙！<br><br>致我死去的偷星虫<br>",26509,558,14,32,"[""ACG"",""游戏"",""经典""]",33,10,"否","否","否","否","否","否","否","否","否","否","否","否","否","否","否"
"各国国歌军歌进行曲","猛禽SR",1436054400,"<b>介绍：</b>各国国歌军歌杂烩，不足请指出，中间穿插一些各国的名歌、反战歌<br>",509647,15029,121,268,"[""世界音乐"",""经典""]",97,20,"否","否","否","否","否","否","否","否","否","否","否","否","否","否","否"
"各色男神[古风]总有一款让你心动??","木砂砂",1412640000,"<b>介绍：</b>陌上人如玉，公子世无双。 ———————如果想要添加什么歌的话可以和我说哟～。希望大家喜欢，经得起循环的歌单，个别意见合理会采纳谢谢～??<br>",698190,26878,128,300,"[""华语"",""古风""]",587,15,"是","否","否","否","否","否","否","否","否","否","否","否","否","否","否"
"各种鬼畜、神曲大汇集","zaneqi",1402185600,"<b>介绍：</b>各种神曲，华语欧美日韩无所不包，动漫、影视、游戏、网络等改编歌曲，听众请注意前方高能，终极洗脑！！等你来发掘未知世界<br>",961513,15426,257,125,"[""校园"",""放松"",""网络歌曲""]",3441,121,"否","否","否","否","否","否","否","否","否","否","否","否","否","否","否"
"各种类型的指弹","酱油先生13",1435190400,"<b>介绍：</b>指弹魅力无穷 督促自己努力练琴<br>",229671,6161,77,110,"[""影视原声"",""吉他"",""下午茶""]",48,44,"否","否","否","否","否","否","否","否","否","否","否","否","否","否","否"
"各种社会 各种摇","吴雪龙",1413417600,"<b>介绍：</b>各种社会 各种摇. 帅哥美女. 嗨起来...喜欢的点击（收藏）或（分享）本单持续更新最嗨的音乐...<br>",1908671,40594,483,888,"[""酒吧"",""流行"",""KTV""]",28751,76,"否","否","否","否","否","否","否","否","否","否","否","否","否","否","否"
"各种Unravel【东京食尸鬼】","晏无心",1428105600,"<b>介绍：</b>对东京食尸鬼的《Unravel》做了归纳，在网易能找到的都已经归入歌单，希望能够喜欢<br>",55308,884,18,41,"[""ACG"",""翻唱""]",606,40,"否","否","否","否","否","否","否","否","否","否","否","否","否","否","否"
"给你一剂抵挡四季抑郁的上好解药","初音的大葱酱",1443139200,"<b>介绍：</b>令人愉悦的欢脱小调?<br>封面@几米<br>",3650128,73886,1297,837,"[""欧美"",""民谣""]",1611,56,"否","否","否","否","否","否","否","否","否","否","否","否","否","否","否"
"给我辆坦克，我要上战场！（纪念查斯特）","诺克萨斯崛起",1497225600,"<b>介绍：</b>（你们要的大白兔回来了！）为了纪念查斯特！昨晚上还在听林肯的歌，没想到早上Chester Bennington自杀的噩耗就传来了，一路安好！随时换封面随时换封面随时换封面最近玩了玩战雷所以换个战雷封面吧-封面要原图请私信顺带邮箱 在我大网易，总有一些史诗的背景音乐，不知有多少人，听完有要去炸学校的，感觉党交给了任务的，去战斗的，没错，这就是史诗的魅力！跟我一起，去探索这些史诗的音乐。即使我们一辈子都上不了战场，也要在虚拟的战场里，杀！另外每日更新，新更新的歌曲在最前方哦！<br>",4141526,68778,719,1365,"[""摇滚"",""兴奋"",""游戏""]",1008,11,"否","否","否","否","否","否","否","否","否","否","否","否","否","否","否"
"跟孤独的美食家听古典音乐","齊宣王啃牛角",1446595200,"<b>介绍：</b>如果你喜欢古典音乐，又不知道如何入门，《汉尼拔》则是一部很好的教程。Hannibal优雅的三件套也值得学习。但堪称艺术品的人肉料理就算了。<br>",1445626,43830,1122,918,"[""古典"",""夜晚"",""器乐""]",33901,71,"否","否","否","否","否","否","否","否","否","否","否","否","否","否","否"
"工体MIX 三里屯青年经典曲目","戴维v",1455148800,"<b>介绍：</b>酒吧夜店必备 北京工体MIX 三里屯青年经典曲目<br>",114058,2621,43,9,"[""欧美"",""R&amp;B/Soul"",""酒吧""]",28,2,"否","否","是","否","否","否","否","否","否","否","否","否","否","否","否"
"公众号拳击大师，格斗健身，燃爆训练！","SimonKeiji",1489104000,"",100034,1653,14,25,"[""运动"",""兴奋""]",19,5,"否","否","否","否","否","否","否","否","否","否","否","否","否","否","否"
"宫崎骏与久石让 吉卜力工作室动画音乐","道楽",1393545600,"<b>介绍：</b>吉卜力工作室，是一家日本的动画工作室。作品动画电影細膩又富有生气、充满想象力，在世界獲得極高的评价。由宫崎骏制作的动画20年来一直都由久石让负责音乐创作，深入民心。<br>",411447,16631,337,279,"[""日语"",""散步"",""ACG""]",1004,36,"否","否","否","否","否","否","否","否","否","否","否","否","否","否","否"
"宫崎骏御用配乐大师久石让—经典电影配乐","月神电影",1387411200,"<b>介绍：</b>宫崎骏御用配乐大师，久石让！《天空之城》、《哈尔的移动城堡》、《龙猫》、《千与千寻》、《菊次郎的夏天》<br>",400605,9394,119,64,"[""日语"",""午休""]",142,43,"否","否","是","否","否","否","否","否","否","否","否","否","否","否","否"
"孤独、忧怨、哀伤、迷幻、飘渺、激昂、平静","Wo丶好期待",1451001600,"<b>介绍：</b>【孤独、忧怨、哀伤、迷幻、飘渺、恢弘、激昂、平静】<br>闭上眼睛，带上耳机静静聆听作曲家门想表达的感情，<br>内心的烦躁、孤独、哀伤是否能等到治愈呢？<br><br>闭上眼睛 感受音乐 宁静的森林 鸟语花香<br>置身音乐整个世界变得与我们无关。<br>恢弘激昂的演奏冲破我们大脑的极限，却又被清脆的旋律拉回现实；<br>长久陷入过去，烦躁的心变得平静，<br>又再被音乐拨乱，最终再次恢复平静。<br><br>黑白钢琴的理性清澈,结合古典提琴的忧怨哀伤,<br>电子的迷幻飘渺,让人内心的抑郁孤独感油然而生……<br>唯有悲伤才能治愈孤独,才能得到最后的平静吧！<br><br>这些有故事的作曲家又是经历了什么才作出这些有故事的纯音呢？<br>",1026732,30788,397,232,"[""流行"",""轻音乐"",""另类/独立""]",78883,82,"否","否","否","否","否","否","否","否","否","否","否","否","否","否","否"
"孤独不是与生俱来，从你爱上一个人那刻开始","浮丨光",1471737600,"<b>介绍：</b>人生总有一段时间是一个人走过，独自的体会人生，你才会珍惜明天的明天，这些都是爱的代价。<br>",2212387,18407,130,210,"[""华语"",""流行"",""孤独""]",11203,33,"否","否","否","否","否","否","否","否","否","否","否","否","否","否","否"
"孤独患者的深海【二】","-单衣试酒-",1461888000,"<b>介绍：</b>第二弹。 <br>古时候高耸入云的塔楼和雄伟的城墙定然是最无辜的见证者。 <br>它们满怀英雄的希望被建造，又在这庞杂的风声中变成废墟，属于历史的光辉肩章成为了书页上的空白，而那些人却四散了远方。 <br>因此，我终于理解泰姬陵被建造时是何等心情，莫卧儿王朝的帝王为了纪念心爱的女人，又是承受着怎样的痛苦和煎熬为爱妻修建一座巨大的皇陵？ <br>因为这陵墓，他失去了国家，终生被囚禁在高塔之上。放任帝国化为烟云，曾经的爱情也早已成为了民间流传的野史。无论是怎样天长地久，轰轰烈烈，倒塌起来，都一样的触目惊心。 <br>只剩下荒野里踽踽独行的旅客，迎着远方吹来的风声。 <br>只剩下颓倒的城市，残碎的砖瓦，被遗忘的书卷，和已经消失的人群。 <br>时间何其伟大，又何其凉薄。给了人们欣欣向往的明日，又给了这辽阔的孤独。<br>",27634,775,15,23,"[""轻音乐"",""孤独"",""后摇""]",865,22,"否","否","否","否","否","否","否","否","否","否","否","否","否","否","否"
